"x"
"304",118.269299869842
"305",118.269299869842
"306",118.269299869842
"307",118.269299869842
"308",93.3391817165621
"309",118.269299869842
"310",118.269299869842
"311",118.269299869842
"312",118.269299869842
"313",118.269299869842
"314",118.269299869842
"315",118.269299869842
"316",118.269299869842
"317",118.269299869842
"318",118.269299869842
"319",118.269299869842
"320",118.269299869842
"321",118.269299869842
"322",118.269299869842
"323",118.269299869842
"324",65.398474538199
"325",51.0177496212411
"326",58.7428281949327
"327",56.3843709571257
"328",57.7393538284095
"329",59.2555948651786
"330",69.4564147256726
"331",49.6564347778171
"332",68.9119464574682
"333",55.5412489341085
"334",64.8450467313688
"335",57.2192122090866
"336",55.3123295965163
"337",54.6039141825155
"338",55.7811486347864
"339",57.7393538284095
"340",66.7418984709395
"341",56.6115006775299
"342",57.2773596014496
"343",57.7393538284095
"344",57.1472028666401
"345",58.9920657129267
"346",57.7393538284095
"347",55.9348433854926
"348",58.8072170266549
"349",57.7393538284095
"350",66.6987278830429
"351",66.8681845295017
"352",65.7941150339128
"353",61.3176462379983
"354",58.216552080421
"355",65.8933546742176
"356",59.5779921439833
"357",59.4272564615681
"358",65.587296229758
"359",65.5020247119152
"360",61.6636939161371
"361",66.7937429136087
"362",67.3202525891968
"363",59.6410100967627
"364",59.4710624376849
"365",61.7587499180998
"366",61.2033108921372
"367",59.1661681325524
"368",62.1268611713125
"369",61.6199122805878
"370",68.2311506765822
"371",61.0658096342385
"372",74.363356755949
"373",75.1222362759747
"374",73.9117591128886
"375",74.6050496390445
"376",75.2622602173826
"377",74.295420191913
"378",69.7675707335171
"379",62.5430285692499
"380",50.9890828239832
"381",68.4982940214048
"382",50.357326859609
"383",51.9844180093441
"384",62.2672684322861
"385",52.6979323050905
"386",66.2592695171631
"387",67.1229045147725
"388",65.1063373443064
"389",68.5153068958924
"390",67.8468334763417
"391",65.4288018025452
"392",63.6076759322473
"393",63.453143314516
"394",70.6410711437058
"395",65.6401902706684
"396",64.4892376512063
"397",63.1710155873574
"398",69.5620890004632
"399",63.9861877777308
"400",63.6736895161219
"401",66.5109620893995
"402",66.9742126440061
"403",68.365532349964
"404",68.3410238241382
"405",65.498805011868
"406",65.9916622389402
"407",65.3700242290373
"408",66.8274844411248
"409",66.1696896643181
"410",111.109050299108
"411",113.945694680305
"412",113.47533799395
"413",112.910324553515
"414",112.578172579182
"415",114.118146278131
"416",112.556842065928
"417",113.088850473192
"418",113.419884250017
